Date,NPS Latvia,NPS Lithuania,NPS Finland,NPS Estonia
2022-10-18 14:00:00,154.05,154.05,154.05,154.05
2022-10-18 15:00:00,152.55,152.55,152.55,152.55
2022-10-18 16:00:00,200.13,200.13,176.2,200.13
2022-10-18 17:00:00,213.27,213.27,130.0,213.27
2022-10-18 18:00:00,227.64,227.64,119.91,227.64
2022-10-18 19:00:00,305.33,305.33,150.4,305.33
2022-10-18 20:00:00,281.23,281.23,124.51,281.23
2022-10-18 21:00:00,235.52,235.52,70.0,235.52
2022-10-18 22:00:00,176.44,176.44,81.74,176.44
2022-10-18 23:00:00,143.55,143.55,60.83,134.73
2022-10-19 00:00:00,132.28,132.28,15.99,97.81
2022-10-19 01:00:00,139.73,139.73,16.0,94.34
2022-10-19 02:00:00,125.18,125.18,15.71,94.31
2022-10-19 03:00:00,121.42,121.42,15.76,15.76
2022-10-19 04:00:00,125.15,125.15,16.04,16.04
2022-10-19 05:00:00,133.29,133.29,63.19,94.32
2022-10-19 06:00:00,148.04,148.04,102.81,125.37
2022-10-19 07:00:00,169.72,169.72,156.86,156.86
2022-10-19 08:00:00,240.21,240.21,185.4,240.21
2022-10-19 09:00:00,249.04,249.04,199.6,249.04
2022-10-19 10:00:00,212.32,212.32,195.05,195.05
2022-10-19 11:00:00,183.16,183.16,183.16,183.16
2022-10-19 12:00:00,174.24,174.24,174.24,174.24
2022-10-19 13:00:00,158.66,158.66,158.66,158.66
2022-10-19 14:00:00,148.56,148.56,148.56,148.56
2022-10-19 15:00:00,143.43,143.43,143.43,143.43
2022-10-19 16:00:00,157.99,157.99,147.63,147.63
2022-10-19 17:00:00,169.48,169.48,164.87,169.48
2022-10-19 18:00:00,194.58,194.58,179.99,194.58
2022-10-19 19:00:00,243.06,243.06,176.72,243.06
2022-10-19 20:00:00,240.02,240.02,168.76,240.02
2022-10-19 21:00:00,240.07,240.07,157.27,240.07
2022-10-19 22:00:00,166.1,166.1,142.94,165.43
2022-10-19 23:00:00,160.89,160.89,86.75,125.34
2022-10-20 00:00:00,143.0,143.0,19.72,94.35
2022-10-20 01:00:00,127.93,127.93,23.08,94.91
2022-10-20 02:00:00,115.44,115.44,22.94,94.9
2022-10-20 03:00:00,86.76,86.76,24.76,24.76
2022-10-20 04:00:00,122.06,122.06,26.27,26.27
2022-10-20 05:00:00,140.71,140.71,81.66,94.92
2022-10-20 06:00:00,154.55,154.55,149.9,149.9
2022-10-20 07:00:00,239.26,239.26,191.38,239.26
2022-10-20 08:00:00,291.33,291.33,291.33,291.33
2022-10-20 09:00:00,312.85,312.85,312.85,312.85
2022-10-20 10:00:00,329.96,329.96,329.96,329.96
2022-10-20 11:00:00,280.07,280.07,280.07,280.07
2022-10-20 12:00:00,247.46,247.46,247.46,247.46
2022-10-20 13:00:00,249.27,249.27,249.27,249.27
2022-10-20 14:00:00,231.49,231.49,231.49,231.49
2022-10-20 15:00:00,221.03,221.03,221.03,221.03
2022-10-20 16:00:00,214.8,214.8,214.8,214.8
2022-10-20 17:00:00,231.79,231.79,198.27,231.79
2022-10-20 18:00:00,338.64,346.11,269.12,338.64
2022-10-20 19:00:00,299.99,299.99,299.99,299.99
2022-10-20 20:00:00,338.64,338.64,208.71,247.14
2022-10-20 21:00:00,260.03,260.03,178.7,178.7
2022-10-20 22:00:00,240.08,240.08,195.02,195.02
2022-10-20 23:00:00,233.59,233.59,199.4,199.4
2022-10-21 00:00:00,199.94,199.94,167.99,167.99
2022-10-21 01:00:00,163.97,163.97,163.97,163.97
2022-10-21 02:00:00,145.88,145.88,145.88,145.88
2022-10-21 03:00:00,133.42,133.42,133.42,133.42
2022-10-21 04:00:00,129.99,129.99,129.99,129.99
2022-10-21 05:00:00,226.42,226.42,134.72,134.72
2022-10-21 06:00:00,191.69,191.69,191.69,191.69
2022-10-21 07:00:00,269.8,269.8,269.8,269.8
2022-10-21 08:00:00,332.02,332.02,332.02,332.02
2022-10-21 09:00:00,331.02,331.02,331.02,331.02
2022-10-21 10:00:00,272.98,272.98,272.98,272.98
2022-10-21 11:00:00,332.06,332.06,332.06,332.06
2022-10-21 12:00:00,336.53,336.53,336.53,336.53
2022-10-21 13:00:00,336.5,336.5,336.5,336.5
2022-10-21 14:00:00,332.04,332.04,332.04,332.04
2022-10-21 15:00:00,336.52,336.52,336.52,336.52
2022-10-21 16:00:00,332.04,332.04,332.04,332.04
2022-10-21 17:00:00,329.95,329.95,329.95,329.95
2022-10-21 18:00:00,269.75,269.75,269.75,269.75
2022-10-21 19:00:00,290.21,290.21,290.21,290.21
2022-10-21 20:00:00,275.85,275.85,275.85,275.85
2022-10-21 21:00:00,250.06,250.06,236.47,236.47
2022-10-21 22:00:00,208.01,208.01,208.01,208.01
2022-10-21 23:00:00,177.45,177.45,177.45,177.45
2022-10-22 00:00:00,145.68,145.68,129.99,129.99
2022-10-22 01:00:00,152.47,152.47,113.71,152.47
2022-10-22 02:00:00,134.27,134.27,99.99,134.27
2022-10-22 03:00:00,128.84,128.84,104.98,128.84
2022-10-22 04:00:00,132.25,132.25,100.89,132.25
2022-10-22 05:00:00,132.29,132.29,94.58,132.29
2022-10-22 06:00:00,134.49,134.49,85.31,134.49
2022-10-22 07:00:00,134.11,134.11,90.04,134.11
2022-10-22 08:00:00,155.6,155.6,100.1,155.6
2022-10-22 09:00:00,176.26,176.26,140.83,176.26
2022-10-22 10:00:00,181.0,181.0,142.11,142.11
2022-10-22 11:00:00,190.88,190.88,140.01,140.01
2022-10-22 12:00:00,189.6,189.6,127.69,127.69
2022-10-22 13:00:00,176.36,176.36,99.98,99.98
2022-10-22 14:00:00,170.28,170.28,99.92,99.92
2022-10-22 15:00:00,163.15,163.15,83.38,135.5
2022-10-22 16:00:00,156.82,156.82,58.71,156.82
2022-10-22 17:00:00,166.92,166.92,50.86,166.92
2022-10-22 18:00:00,188.25,188.25,99.91,188.25
2022-10-22 19:00:00,188.32,188.32,140.0,188.32
2022-10-22 20:00:00,187.48,187.48,119.97,187.48
2022-10-22 21:00:00,177.84,177.84,80.01,177.84
2022-10-22 22:00:00,143.0,143.0,87.68,143.0
2022-10-22 23:00:00,137.01,137.01,45.18,135.56
2022-10-23 00:00:00,132.42,132.42,29.0,132.42
2022-10-23 01:00:00,110.66,110.66,33.29,110.66
2022-10-23 02:00:00,99.15,99.15,30.93,99.15
2022-10-23 03:00:00,93.54,93.54,29.8,93.54
2022-10-23 04:00:00,90.0,90.0,28.67,90.0
2022-10-23 05:00:00,91.87,91.87,30.74,91.87
2022-10-23 06:00:00,88.62,88.62,37.73,88.62
2022-10-23 07:00:00,103.61,103.61,30.69,103.61
2022-10-23 08:00:00,109.71,109.71,34.46,109.71
2022-10-23 09:00:00,121.55,121.55,47.48,121.55
2022-10-23 10:00:00,114.88,114.88,59.6,114.88
2022-10-23 11:00:00,96.0,96.0,85.8,96.0
2022-10-23 12:00:00,133.01,133.01,90.99,133.01
2022-10-23 13:00:00,94.87,94.87,75.33,94.87
2022-10-23 14:00:00,94.81,94.81,64.49,94.81
2022-10-23 15:00:00,94.81,94.81,61.51,94.81
2022-10-23 16:00:00,106.88,106.88,61.63,106.88
2022-10-23 17:00:00,131.42,131.42,83.17,131.42
2022-10-23 18:00:00,150.79,150.79,92.37,150.79
2022-10-23 19:00:00,165.15,165.15,96.41,165.15
2022-10-23 20:00:00,167.72,167.72,81.99,167.72
2022-10-23 21:00:00,152.68,152.68,70.99,152.68
2022-10-23 22:00:00,141.13,141.13,85.23,141.13
2022-10-23 23:00:00,123.6,123.6,61.12,123.6
2022-10-24 00:00:00,109.36,109.36,61.39,109.36
2022-10-24 01:00:00,54.45,54.45,49.67,54.45
2022-10-24 02:00:00,64.59,64.59,48.38,64.59
2022-10-24 03:00:00,44.37,44.37,37.17,44.37
2022-10-24 04:00:00,42.09,42.09,42.09,42.09
2022-10-24 05:00:00,88.51,88.51,88.51,88.51
2022-10-24 06:00:00,175.43,175.43,175.43,175.43
2022-10-24 07:00:00,293.23,293.23,293.23,293.23
2022-10-24 08:00:00,299.02,299.02,299.02,299.02
2022-10-24 09:00:00,300.05,300.05,300.05,300.05
2022-10-24 10:00:00,279.25,279.25,279.25,279.25
2022-10-24 11:00:00,246.1,246.1,246.1,246.1
2022-10-24 12:00:00,245.06,245.06,245.06,245.06
2022-10-24 13:00:00,272.71,272.71,272.71,272.71
2022-10-24 14:00:00,240.37,240.37,240.37,240.37
2022-10-24 15:00:00,213.36,213.36,213.36,213.36
2022-10-24 16:00:00,245.04,245.04,245.04,245.04
2022-10-24 17:00:00,225.04,225.04,225.04,225.04
2022-10-24 18:00:00,300.0,300.0,300.0,300.0
2022-10-24 19:00:00,327.08,327.08,327.08,327.08
2022-10-24 20:00:00,299.04,299.04,299.04,299.04
2022-10-24 21:00:00,219.07,219.07,219.07,219.07
2022-10-24 22:00:00,192.97,192.97,192.97,192.97
2022-10-24 23:00:00,144.06,144.06,144.06,144.06
2022-10-25 00:00:00,104.98,104.98,104.98,104.98
2022-10-25 01:00:00,168.85,168.85,168.85,168.85
2022-10-25 02:00:00,109.53,109.53,109.53,109.53
2022-10-25 03:00:00,97.22,97.22,97.22,97.22
2022-10-25 04:00:00,94.0,94.0,94.0,94.0
2022-10-25 05:00:00,130.0,130.0,130.0,130.0
2022-10-25 06:00:00,135.07,135.07,135.07,135.07
2022-10-25 07:00:00,181.08,181.08,181.08,181.08
2022-10-25 08:00:00,225.01,225.01,180.53,180.53
2022-10-25 09:00:00,225.1,225.1,186.8,225.1
2022-10-25 10:00:00,203.34,203.34,191.55,203.34
2022-10-25 11:00:00,199.92,199.92,199.92,199.92
2022-10-25 12:00:00,190.17,190.17,190.17,190.17
2022-10-25 13:00:00,193.57,193.57,190.64,193.57
2022-10-25 14:00:00,178.7,178.7,178.7,178.7
2022-10-25 15:00:00,150.77,150.77,150.77,150.77
2022-10-25 16:00:00,147.76,147.76,147.76,147.76
2022-10-25 17:00:00,155.96,155.96,129.99,135.67
2022-10-25 18:00:00,212.92,212.92,149.0,212.92
2022-10-25 19:00:00,225.02,225.02,171.03,225.02
2022-10-25 20:00:00,232.14,232.14,141.12,141.12
2022-10-25 21:00:00,175.04,175.04,77.18,91.06
2022-10-25 22:00:00,134.13,134.13,87.1,125.96
2022-10-25 23:00:00,124.04,124.04,85.33,91.04
2022-10-26 00:00:00,80.08,80.08,55.84,55.84
2022-10-26 01:00:00,98.24,98.24,58.3,98.24
2022-10-26 02:00:00,91.66,91.66,55.19,91.66
2022-10-26 03:00:00,88.5,88.5,55.69,88.5
2022-10-26 04:00:00,90.28,90.28,58.08,90.28
2022-10-26 05:00:00,97.86,97.86,97.86,97.86
2022-10-26 06:00:00,129.52,129.52,129.52,129.52
2022-10-26 07:00:00,180.48,180.48,180.48,180.48
2022-10-26 08:00:00,178.93,178.93,178.93,178.93
2022-10-26 09:00:00,179.83,179.83,179.83,179.83
2022-10-26 10:00:00,179.04,179.04,179.04,179.04
2022-10-26 11:00:00,179.99,179.99,179.99,179.99
2022-10-26 12:00:00,180.0,180.0,180.0,180.0
2022-10-26 13:00:00,174.51,174.51,174.51,174.51
2022-10-26 14:00:00,164.0,164.0,164.0,164.0
2022-10-26 15:00:00,177.95,177.95,177.95,177.95
2022-10-26 16:00:00,179.29,179.29,179.29,179.29
2022-10-26 17:00:00,178.48,178.48,178.48,178.48
2022-10-26 18:00:00,177.61,177.61,177.61,177.61
2022-10-26 19:00:00,182.07,182.07,182.07,182.07
2022-10-26 20:00:00,180.59,180.59,180.59,180.59
2022-10-26 21:00:00,169.1,169.1,169.1,169.1
2022-10-26 22:00:00,161.94,161.94,161.94,161.94
2022-10-26 23:00:00,146.49,146.49,146.49,146.49
2022-10-27 00:00:00,129.99,129.99,129.99,129.99
2022-10-27 01:00:00,130.01,130.01,130.01,130.01
2022-10-27 02:00:00,113.94,113.94,113.94,113.94
2022-10-27 03:00:00,105.19,105.19,105.19,105.19
2022-10-27 04:00:00,111.8,111.8,111.8,111.8
2022-10-27 05:00:00,123.07,123.07,123.07,123.07
2022-10-27 06:00:00,180.0,180.0,180.0,180.0
2022-10-27 07:00:00,198.75,198.75,198.75,198.75
2022-10-27 08:00:00,202.88,202.88,202.88,202.88
2022-10-27 09:00:00,214.62,214.62,214.62,214.62
2022-10-27 10:00:00,195.08,195.08,195.08,195.08
2022-10-27 11:00:00,215.02,215.02,215.02,215.02
2022-10-27 12:00:00,188.03,188.03,188.03,188.03
2022-10-27 13:00:00,207.74,207.74,207.74,207.74
2022-10-27 14:00:00,198.24,198.24,198.24,198.24
2022-10-27 15:00:00,182.17,182.17,182.17,182.17
2022-10-27 16:00:00,168.46,168.46,168.46,168.46
2022-10-27 17:00:00,167.69,167.69,160.11,167.69
2022-10-27 18:00:00,172.44,172.44,164.57,172.44
2022-10-27 19:00:00,174.31,174.31,166.81,174.31
2022-10-27 20:00:00,173.06,173.06,159.65,173.06
2022-10-27 21:00:00,169.79,169.79,140.01,169.79
2022-10-27 22:00:00,144.5,144.5,144.5,144.5
2022-10-27 23:00:00,139.4,139.4,139.4,139.4
2022-10-28 00:00:00,119.97,119.97,119.97,119.97
2022-10-28 01:00:00,88.69,88.69,88.69,88.69
2022-10-28 02:00:00,99.36,99.36,99.36,99.36
2022-10-28 03:00:00,90.15,90.15,90.15,90.15
2022-10-28 04:00:00,88.04,88.04,81.97,88.04
2022-10-28 05:00:00,101.73,101.73,101.73,101.73
2022-10-28 06:00:00,135.83,135.83,119.97,135.83
2022-10-28 07:00:00,152.46,152.46,121.99,152.46
2022-10-28 08:00:00,147.23,147.23,100.04,147.23
2022-10-28 09:00:00,152.46,152.46,118.14,152.46
2022-10-28 10:00:00,155.46,155.46,119.56,155.46
2022-10-28 11:00:00,158.99,158.99,107.97,158.99
2022-10-28 12:00:00,159.0,159.0,106.47,159.0
2022-10-28 13:00:00,147.21,147.21,100.36,147.21
2022-10-28 14:00:00,132.45,132.45,72.6,132.45
2022-10-28 15:00:00,143.28,143.28,34.98,143.28
2022-10-28 16:00:00,151.38,151.38,35.81,151.38
2022-10-28 17:00:00,155.85,155.85,83.65,155.85
2022-10-28 18:00:00,155.89,155.89,129.99,155.89
2022-10-28 19:00:00,155.78,155.78,151.87,155.78
2022-10-28 20:00:00,146.79,146.79,137.03,146.79
2022-10-28 21:00:00,135.84,135.84,108.14,135.84
2022-10-28 22:00:00,111.81,111.81,111.81,111.81
2022-10-28 23:00:00,52.2,52.2,52.2,52.2
2022-10-29 00:00:00,50.03,50.03,27.77,50.03
2022-10-29 01:00:00,91.12,91.12,30.55,91.12
2022-10-29 02:00:00,92.77,92.77,22.98,92.77
2022-10-29 03:00:00,90.41,90.41,19.17,90.41
2022-10-29 04:00:00,16.47,16.47,16.47,16.47
2022-10-29 05:00:00,87.0,87.0,14.63,87.0
2022-10-29 06:00:00,87.24,87.24,13.9,87.24
2022-10-29 07:00:00,89.97,89.97,12.7,89.97
2022-10-29 08:00:00,96.02,96.02,12.72,96.02
2022-10-29 09:00:00,115.04,115.04,13.15,115.04
2022-10-29 10:00:00,109.0,109.0,15.23,109.0
2022-10-29 11:00:00,95.48,95.48,12.97,95.48
2022-10-29 12:00:00,12.23,12.23,12.23,12.23
2022-10-29 13:00:00,8.2,8.2,8.2,8.2
2022-10-29 14:00:00,4.92,4.92,4.92,4.92
2022-10-29 15:00:00,4.31,4.31,4.31,4.31
2022-10-29 16:00:00,4.91,4.91,4.91,4.91
2022-10-29 17:00:00,11.61,11.61,11.61,11.61
2022-10-29 18:00:00,107.68,107.68,16.2,107.68
2022-10-29 19:00:00,137.53,137.53,16.81,137.53
2022-10-29 20:00:00,140.38,140.38,16.65,140.38
2022-10-29 21:00:00,107.64,107.64,15.59,107.64
2022-10-29 22:00:00,16.43,16.43,16.43,16.43
2022-10-29 23:00:00,104.05,104.05,16.53,104.05
2022-10-30 00:00:00,15.56,15.56,15.56,15.56
2022-10-30 01:00:00,11.84,11.84,11.84,11.84
2022-10-30 02:00:00,12.32,12.32,12.32,12.32
2022-10-30 03:00:00,15.47,15.47,15.47,15.47
2022-10-30 03:00:00,91.64,91.64,16.28,91.64
2022-10-30 04:00:00,16.44,16.44,16.44,16.44
2022-10-30 05:00:00,98.26,98.26,18.76,98.26
2022-10-30 06:00:00,98.98,98.98,21.46,98.98
2022-10-30 07:00:00,100.55,100.55,22.83,100.55
2022-10-30 08:00:00,108.67,108.67,27.6,108.67
2022-10-30 09:00:00,110.82,110.82,34.75,110.82
2022-10-30 10:00:00,103.0,103.0,37.32,103.0
2022-10-30 11:00:00,97.81,97.81,79.64,97.81
2022-10-30 12:00:00,100.03,100.03,97.63,100.03
2022-10-30 13:00:00,100.0,100.0,97.6,100.0
2022-10-30 14:00:00,100.0,100.0,97.6,100.0
2022-10-30 15:00:00,109.43,109.43,106.8,109.43
2022-10-30 16:00:00,124.61,124.61,121.62,124.61
2022-10-30 17:00:00,141.91,141.91,135.55,141.91
2022-10-30 18:00:00,152.26,152.26,151.16,152.26
2022-10-30 19:00:00,164.93,164.93,164.93,164.93
2022-10-30 20:00:00,159.72,159.72,159.72,159.72
2022-10-30 21:00:00,147.52,147.52,142.8,147.52
2022-10-30 22:00:00,142.25,142.25,142.25,142.25
2022-10-30 23:00:00,127.0,127.0,127.0,127.0
2022-10-31 00:00:00,109.26,109.26,109.26,109.26
2022-10-31 01:00:00,129.7,129.7,129.7,129.7
2022-10-31 02:00:00,119.09,119.09,119.09,119.09
2022-10-31 03:00:00,116.32,116.32,116.32,116.32
2022-10-31 04:00:00,114.6,114.6,114.6,114.6
2022-10-31 05:00:00,119.98,119.98,119.98,119.98
2022-10-31 06:00:00,153.17,153.17,153.17,153.17
2022-10-31 07:00:00,148.17,148.17,148.17,148.17
2022-10-31 08:00:00,165.02,165.02,165.02,165.02
2022-10-31 09:00:00,168.0,168.0,168.0,168.0
2022-10-31 10:00:00,153.3,153.3,153.3,153.3
2022-10-31 11:00:00,143.35,143.35,143.35,143.35
2022-10-31 12:00:00,141.95,141.95,141.95,141.95
2022-10-31 13:00:00,141.96,141.96,141.96,141.96
2022-10-31 14:00:00,145.96,145.96,142.46,145.96
2022-10-31 15:00:00,155.0,155.0,151.28,155.0
2022-10-31 16:00:00,169.15,169.15,163.6,169.15
2022-10-31 17:00:00,167.02,167.02,167.02,167.02
2022-10-31 18:00:00,192.72,192.72,175.93,192.72
2022-10-31 19:00:00,179.62,179.62,176.65,179.62
2022-10-31 20:00:00,167.58,167.58,162.95,167.58
2022-10-31 21:00:00,147.01,147.01,142.72,147.01
2022-10-31 22:00:00,136.78,136.78,132.81,136.78
2022-10-31 23:00:00,134.39,134.39,134.39,134.39
2022-11-01 00:00:00,114.74,114.74,114.74,114.74
2022-11-01 01:00:00,123.2,123.2,86.7,123.2
2022-11-01 02:00:00,107.15,107.15,90.01,107.15
2022-11-01 03:00:00,105.3,105.3,90.0,105.3
2022-11-01 04:00:00,102.61,102.61,90.0,102.61
2022-11-01 05:00:00,106.42,106.42,98.0,106.42
2022-11-01 06:00:00,119.96,119.96,119.96,119.96
2022-11-01 07:00:00,311.09,311.09,311.09,311.09
2022-11-01 08:00:00,311.09,311.09,311.09,311.09
2022-11-01 09:00:00,313.03,313.03,313.03,313.03
2022-11-01 10:00:00,314.18,314.18,314.18,314.18
2022-11-01 11:00:00,344.86,344.86,344.86,344.86
2022-11-01 12:00:00,345.56,345.56,345.56,345.56
2022-11-01 13:00:00,311.05,311.05,311.05,311.05
2022-11-01 14:00:00,303.89,303.89,303.89,303.89
2022-11-01 15:00:00,269.09,269.09,269.09,269.09
2022-11-01 16:00:00,329.99,329.99,329.99,329.99
2022-11-01 17:00:00,345.53,345.53,345.53,345.53
2022-11-01 18:00:00,300.04,300.04,300.04,300.04
2022-11-01 19:00:00,306.08,306.08,306.08,306.08
2022-11-01 20:00:00,335.45,335.45,335.45,335.45
2022-11-01 21:00:00,219.02,219.02,219.02,219.02
2022-11-01 22:00:00,185.53,185.53,185.53,185.53
2022-11-01 23:00:00,141.23,141.23,141.23,141.23
2022-11-02 00:00:00,98.97,98.97,98.97,98.97
2022-11-02 01:00:00,106.38,106.38,106.38,106.38
2022-11-02 02:00:00,100.95,100.95,100.95,100.95
2022-11-02 03:00:00,100.9,100.9,100.9,100.9
2022-11-02 04:00:00,100.98,100.98,100.98,100.98
2022-11-02 05:00:00,107.22,107.22,107.22,107.22
2022-11-02 06:00:00,190.25,190.25,180.0,190.25
2022-11-02 07:00:00,172.49,172.49,172.49,172.49
2022-11-02 08:00:00,287.74,287.74,179.99,287.74
2022-11-02 09:00:00,164.1,164.1,164.1,164.1
2022-11-02 10:00:00,230.0,230.0,180.0,230.0
2022-11-02 11:00:00,170.33,170.33,170.33,170.33
2022-11-02 12:00:00,179.98,179.98,179.98,179.98
2022-11-02 13:00:00,149.92,149.92,149.92,149.92
2022-11-02 14:00:00,191.82,191.82,144.3,191.82
2022-11-02 15:00:00,189.72,189.72,130.0,189.72
2022-11-02 16:00:00,268.68,268.68,157.77,268.68
2022-11-02 17:00:00,344.91,344.91,172.88,344.91
2022-11-02 18:00:00,159.65,159.65,159.65,159.65
2022-11-02 19:00:00,157.63,157.63,157.63,157.63
2022-11-02 20:00:00,146.6,146.6,146.6,146.6
2022-11-02 21:00:00,140.34,140.34,116.06,140.34
2022-11-02 22:00:00,120.0,120.0,120.0,120.0
2022-11-02 23:00:00,107.61,107.61,107.61,107.61
2022-11-03 00:00:00,95.65,95.65,48.25,95.65
2022-11-03 01:00:00,94.68,94.68,32.8,94.68
2022-11-03 02:00:00,94.7,94.7,30.42,94.7
2022-11-03 03:00:00,87.02,87.02,29.24,87.02
2022-11-03 04:00:00,98.89,98.89,30.06,98.89
2022-11-03 05:00:00,160.75,160.75,31.11,147.12
2022-11-03 06:00:00,191.32,191.32,90.0,191.32
2022-11-03 07:00:00,263.04,263.04,130.0,263.04
2022-11-03 08:00:00,249.46,249.46,131.88,249.46
2022-11-03 09:00:00,310.27,310.27,132.89,310.27
2022-11-03 10:00:00,228.29,228.29,119.98,228.29
2022-11-03 11:00:00,153.69,153.69,130.0,153.69
2022-11-03 12:00:00,147.11,147.11,132.88,147.11
2022-11-03 13:00:00,147.16,147.16,138.68,147.16
2022-11-03 14:00:00,157.94,157.94,119.94,157.94
2022-11-03 15:00:00,207.06,207.06,92.36,207.06
2022-11-03 16:00:00,200.23,200.23,100.75,200.23
2022-11-03 17:00:00,244.63,244.63,119.95,244.63
2022-11-03 18:00:00,266.3,266.3,122.25,266.3
2022-11-03 19:00:00,150.11,150.11,119.98,150.11
2022-11-03 20:00:00,197.42,197.42,116.6,197.42
2022-11-03 21:00:00,165.1,165.1,70.35,165.1
2022-11-03 22:00:00,107.39,107.39,84.38,107.39
2022-11-03 23:00:00,122.49,122.49,66.5,122.49
2022-11-04 00:00:00,112.36,112.36,25.41,112.36
2022-11-04 01:00:00,96.55,96.55,18.3,96.55
2022-11-04 02:00:00,96.49,96.49,17.55,96.49
2022-11-04 03:00:00,90.98,90.98,17.37,90.98
2022-11-04 04:00:00,96.25,96.25,17.5,96.25
2022-11-04 05:00:00,96.86,96.86,17.89,96.86
2022-11-04 06:00:00,128.6,128.6,21.39,128.6
2022-11-04 07:00:00,174.79,174.79,75.49,174.79
2022-11-04 08:00:00,206.05,206.05,50.93,206.05
2022-11-04 09:00:00,215.15,215.15,32.91,215.15
2022-11-04 10:00:00,209.9,209.9,61.62,209.9
2022-11-04 11:00:00,204.96,204.96,93.04,204.96
2022-11-04 12:00:00,198.9,198.9,82.3,198.9
2022-11-04 13:00:00,200.78,200.78,80.01,200.78
2022-11-04 14:00:00,189.01,189.01,74.7,189.01
2022-11-04 15:00:00,205.02,205.02,78.5,205.02
2022-11-04 16:00:00,185.08,185.08,75.41,185.08
2022-11-04 17:00:00,185.06,185.06,100.01,185.06
2022-11-04 18:00:00,170.1,170.1,110.75,170.1
2022-11-04 19:00:00,240.55,240.55,107.53,240.55
2022-11-04 20:00:00,212.51,212.51,91.01,212.51
2022-11-04 21:00:00,195.58,195.58,60.98,195.58
2022-11-04 22:00:00,182.51,182.51,68.02,182.51
2022-11-04 23:00:00,175.48,175.48,31.06,146.56
2022-11-05 00:00:00,97.2,97.2,22.0,97.2
2022-11-05 01:00:00,23.52,23.52,23.52,23.52
2022-11-05 02:00:00,97.05,97.05,22.22,97.05
2022-11-05 03:00:00,97.0,97.0,22.07,97.0
2022-11-05 04:00:00,70.72,70.72,22.34,70.72
2022-11-05 05:00:00,75.72,75.72,23.43,75.72
2022-11-05 06:00:00,61.32,61.32,61.32,61.32
2022-11-05 07:00:00,137.47,137.47,65.47,137.47
2022-11-05 08:00:00,142.2,142.2,61.45,142.2
2022-11-05 09:00:00,142.82,142.82,76.2,142.82
2022-11-05 10:00:00,144.35,144.35,92.23,144.35
2022-11-05 11:00:00,137.12,137.12,111.99,137.12
2022-11-05 12:00:00,128.4,128.4,94.97,128.4
2022-11-05 13:00:00,125.56,125.56,85.33,125.56
2022-11-05 14:00:00,117.3,117.3,78.54,117.3
2022-11-05 15:00:00,132.8,132.8,92.87,132.8
2022-11-05 16:00:00,138.03,138.03,114.82,138.03
2022-11-05 17:00:00,155.89,155.89,120.0,155.89
2022-11-05 18:00:00,175.32,175.32,130.01,175.32
2022-11-05 19:00:00,170.0,170.0,118.84,170.0
2022-11-05 20:00:00,163.29,163.29,92.23,163.29
2022-11-05 21:00:00,149.48,149.48,49.66,149.48
2022-11-05 22:00:00,126.4,126.4,58.68,126.4
2022-11-05 23:00:00,106.85,106.85,43.59,106.85
2022-11-06 00:00:00,85.31,85.31,26.57,85.31
2022-11-06 01:00:00,97.68,97.68,26.06,97.68
2022-11-06 02:00:00,34.75,34.75,22.97,34.75
2022-11-06 03:00:00,47.5,47.5,23.4,47.5
2022-11-06 04:00:00,32.7,32.7,20.99,32.7
2022-11-06 05:00:00,66.73,66.73,24.02,66.73
2022-11-06 06:00:00,36.65,36.65,26.3,36.65
2022-11-06 07:00:00,61.93,61.93,29.93,61.93
2022-11-06 08:00:00,139.71,139.71,28.53,139.71
2022-11-06 09:00:00,106.79,106.79,30.61,106.79
2022-11-06 10:00:00,106.78,106.78,33.65,106.78
2022-11-06 11:00:00,97.62,97.62,35.2,97.62
2022-11-06 12:00:00,106.73,106.73,35.96,106.73
2022-11-06 13:00:00,97.63,97.63,37.72,97.63
2022-11-06 14:00:00,158.84,158.84,36.7,158.84
2022-11-06 15:00:00,145.22,145.22,36.44,145.22
2022-11-06 16:00:00,178.86,178.86,36.91,178.86
2022-11-06 17:00:00,291.55,291.55,39.17,291.55
2022-11-06 18:00:00,134.23,134.23,50.07,134.23
2022-11-06 19:00:00,200.67,200.67,49.86,200.67
2022-11-06 20:00:00,232.15,232.15,41.67,232.15
2022-11-06 21:00:00,97.66,97.66,41.51,97.66
2022-11-06 22:00:00,90.71,90.71,71.61,90.71
2022-11-06 23:00:00,66.29,66.29,66.29,66.29
2022-11-07 00:00:00,19.85,19.85,19.85,19.85
2022-11-07 01:00:00,15.28,15.28,15.28,15.28
2022-11-07 02:00:00,12.78,12.78,12.78,12.78
2022-11-07 03:00:00,9.17,9.17,9.17,9.17
2022-11-07 04:00:00,10.83,10.83,10.83,10.83
2022-11-07 05:00:00,12.84,12.84,12.84,12.84
2022-11-07 06:00:00,119.95,119.95,119.95,119.95
2022-11-07 07:00:00,187.25,187.25,187.25,187.25
2022-11-07 08:00:00,213.09,213.09,213.09,213.09
2022-11-07 09:00:00,200.07,200.07,200.07,200.07
2022-11-07 10:00:00,200.05,200.05,200.05,200.05
2022-11-07 11:00:00,212.08,212.08,212.08,212.08
2022-11-07 12:00:00,208.14,208.14,208.14,208.14
2022-11-07 13:00:00,211.02,211.02,211.02,211.02
